ano,name_artist,Gêneros,num
2017,Travis Scott,pop,1
2017,blackbear,pop,1
2017,Khalid,pop,1
2017,Bhad Bhabie,pop,1
2017,Bhad Bhabie,pop,1
2017,Ed Sheeran,pop,1
2017,Bryson Tiller,pop,1
2017,Bryson Tiller,pop,1
2017,Bryson Tiller,pop,1
2017,Bryson Tiller,pop,1
2017,Bryson Tiller,pop,1
2017,Ed Sheeran,pop,1
2017,Ed Sheeran,pop,1
2017,PnB Rock,pop,1
2017,Ed Sheeran,pop,1
2017,Ed Sheeran,pop,1
2017,Ed Sheeran,pop,1
2017,Ed Sheeran,pop,1
2017,Ed Sheeran,pop,1
2017,Ed Sheeran,pop,1
2017,Ed Sheeran,pop,1
2017,Ed Sheeran,pop,1
2016,Bruno Mars,pop,1
2016,Bruno Mars,pop,1
2016,Bruno Mars,pop,1
2016,Travis Scott,pop,1
2016,Travis Scott,pop,1
2016,Travis Scott,pop,1
2016,Rachel Platten,pop,1
2016,Rachel Platten,pop,1
2015,Bryson Tiller,pop,1
2015,Bryson Tiller,pop,1
2015,Bryson Tiller,pop,1
2015,Travis Scott,pop,1
2015,Sam Smith,pop,1
2015,Maroon 5,pop,1
2015,Sam Smith,pop,1
2015,Maroon 5,pop,1
2015,Ed Sheeran,pop,1
2015,Maroon 5,pop,1
2015,Maroon 5,pop,1
2014,Ed Sheeran,pop,1
2014,Ed Sheeran,pop,1
2014,Sam Smith,pop,1
2014,Sam Smith,pop,1
2014,Sam Smith,pop,1
2014,Ed Sheeran,pop,1
2014,MAGIC!,pop,1
2014,Sam Smith,pop,1
2014,Pharrell Williams,pop,1
2014,Ed Sheeran,pop,1
2014,Ed Sheeran,pop,1
2014,Michael Jackson,pop,1
2014,Sam Smith,pop,1
2014,Ed Sheeran,pop,1
2013,John Newman,pop,1
2013,Tyga,pop,1
2012,Bruno Mars,pop,1
2012,Bruno Mars,pop,1
2012,Bruno Mars,pop,1
2012,Maroon 5,pop,1
2012,Bruno Mars,pop,1
2012,Bruno Mars,pop,1
2012,Maroon 5,pop,1
2012,Maroon 5,pop,1
2012,Maroon 5,pop,1
2012,Tyga,pop,1
2011,Ed Sheeran,pop,1
2011,Ed Sheeran,pop,1
2011,Bruno Mars,pop,1
2010,Bruno Mars,pop,1
2010,Bruno Mars,pop,1
2010,Bruno Mars,pop,1
2010,Bruno Mars,pop,1
2010,Bruno Mars,pop,1
2010,Christopher Wilde,pop,1
2010,Maroon 5,pop,1
2010,Maroon 5,pop,1
2010,Maroon 5,pop,1
2010,Maroon 5,pop,1
2009,Owl City,pop,1
2009,Owl City,pop,1
2008,Michael Jackson,pop,1
2008,Michael Jackson,pop,1
2007,Maroon 5,pop,1
2007,Maroon 5,pop,1
2007,Maroon 5,pop,1
2005,Pharrell Williams,pop,1
2005,Pharrell Williams,pop,1
2003,Michael Jackson,pop,1
2003,Michael Jackson,pop,1
2002,Maroon 5,pop,1
2002,Maroon 5,pop,1
2002,Maroon 5,pop,1
2002,Maroon 5,pop,1
2001,Michael Jackson,pop,1
2001,Michael Jackson,pop,1
1997,Wyclef Jean,pop,1
1997,Michael Jackson,pop,1
1995,Michael Jackson,pop,1
1995,Michael Jackson,pop,1
1995,Michael Jackson,pop,1
1995,Michael Jackson,pop,1
1995,Michael Jackson,pop,1
1995,Michael Jackson,pop,1
1995,Michael Jackson,pop,1
1995,Michael Jackson,pop,1
1995,Michael Jackson,pop,1
1995,Michael Jackson,pop,1
1995,Michael Jackson,pop,1
1991,Michael Jackson,pop,1
1991,Michael Jackson,pop,1
1991,Michael Jackson,pop,1
1991,Michael Jackson,pop,1
1991,Michael Jackson,pop,1
1991,Michael Jackson,pop,1
1991,Michael Jackson,pop,1
1987,Michael Jackson,pop,1
1986,Michael Jackson,pop,1
1986,Michael Jackson,pop,1
1982,Michael Jackson,pop,1
1982,Michael Jackson,pop,1
1982,Michael Jackson,pop,1
1982,Michael Jackson,pop,1
1982,Michael Jackson,pop,1
1979,Michael Jackson,pop,1
1975,Michael Jackson,pop,1
1975,Michael Jackson,pop,1
1975,Michael Jackson,pop,1
1973,Michael Jackson,pop,1
1972,Michael Jackson,pop,1
1972,Michael Jackson,pop,1
2014,Kiesza,pop edm,1
2002,Yanou,pop house,1
2018,Twenty One Pilots,pop punk,1
2018,Twenty One Pilots,pop punk,1
2018,Twenty One Pilots,pop punk,1
2016,Twenty One Pilots,pop punk,1
2016,Twenty One Pilots,pop punk,1
2016,blink-182,pop punk,1
2015,Twenty One Pilots,pop punk,1
2015,Twenty One Pilots,pop punk,1
2015,Twenty One Pilots,pop punk,1
2015,Twenty One Pilots,pop punk,1
2011,blink-182,pop punk,1
2011,blink-182,pop punk,1
2009,All Time Low,pop punk,1
2006,Lustra,pop punk,1
2003,blink-182,pop punk,1
2001,American Hi-Fi,pop punk,1
2001,blink-182,pop punk,1
1999,blink-182,pop punk,1
1999,blink-182,pop punk,1
2018,Blac Youngsta,pop rap,1
2011,Cali Swag District,pop rap,1
2009,K'NAAN,pop rap,1
2008,Kardinal Offishall,pop rap,1
2007,MiMS,pop rap,1
2007,MiMS,pop rap,1
2005,Tony Yayo,pop rap,1
2003,Nick Cannon,pop rap,1
2015,Elle King,pop rock,1
2010,INOJ,pop rock,1
2010,INOJ,pop rock,1
2006,The Rembrandts,pop rock,1
2005,Adam Levine,pop rock,1
1999,Len,pop rock,1
1999,Tal Bachman,pop rock,1
1999,Citizen King,pop rock,1
1998,Fastball,pop rock,1
1998,Eagle-Eye Cherry,pop rock,1
1998,New Radicals,pop rock,1
1998,Shawn Mullins,pop rock,1
1998,Fastball,pop rock,1
1996,The Verve Pipe,pop rock,1
1996,Bodeans,pop rock,1
1995,Deep Blue Something,pop rock,1
1995,The Rembrandts,pop rock,1
1992,The Rembrandts,pop rock,1
1990,The Rembrandts,pop rock,1
2018,Five Special,post-disco,1
2010,Eugene Wilde,post-disco,1
2010,Eugene Wilde,post-disco,1
2010,Dayton,post-disco,1
1980,T.S. Monk,post-disco,1
2014,The McCrarys,post-disco soul,1
1983,Barbara Mitchell,post-disco soul,1
1998,Fuel 238,post-grunge,1
2015,Dove Cameron,post-teen pop,1
2014,Lucy Hale,post-teen pop,1
2013,Emblem3,post-teen pop,1
2012,Bella Thorne,post-teen pop,1
2011,Rebecca Black,post-teen pop,1
2011,Joe Jonas,post-teen pop,1
2010,Nick Jonas & The Administration,post-teen pop,1
2010,Charice,post-teen pop,1
2010,Shontelle,post-teen pop,1
2010,Anna Margaret,post-teen pop,1
2009,Mitchel Musso,post-teen pop,1
2009,Leighton Meester,post-teen pop,1
2008,Shontelle,post-teen pop,1
2007,Corbin Bleu,post-teen pop,1
2006,Cheyenne Kimball,post-teen pop,1
1993,Raven-Symoné,post-teen pop,1
2017,Fotomaker,power pop,1
2016,Graham Parker & The Rumour,power pop,1
2003,The Inmates,power pop,1
2001,The Inmates,power pop,1
1984,Dwight Twilley,power pop,1
1984,Dwight Twilley,power pop,1
1979,Bram Tchaikovsky,power pop,1
1978,Fotomaker,power pop,1
2007,Pickin' On Series,progressive bluegrass,1
2007,Pickin' On Series,progressive bluegrass,1
2006,Pickin' On Series,progressive bluegrass,1
2006,Pickin' On Series,progressive bluegrass,1
2005,Pickin' On Series,progressive bluegrass,1
1994,Pickin' On Series,progressive bluegrass,1
2015,GTR,progressive rock,1
2015,GTR,progressive rock,1
2018,Frijid Pink,psychedelic blues-rock,1
2009,Bloodrock,psychedelic blues-rock,1
2002,Frijid Pink,psychedelic blues-rock,1
1972,Bang,psychedelic blues-rock,1
2018,Susan Christie,psychedelic folk,1
1980,Grace Slick,psychedelic rock,1
1968,Arthur Brown,psychedelic rock,1
1982,Rachel Sweet,pub rock,1
1981,Robert Gordon,pub rock,1
1981,Garland Jeffreys,pub rock,1
1979,Moon Martin,pub rock,1
1979,Moon Martin,pub rock,1
1978,Ian Gomm,pub rock,1
1977,Robert Gordon,pub rock,1
2015,Jennifer Holliday,quiet storm,1
2011,Z.Z. Hill,quiet storm,1
2007,Z.Z. Hill,quiet storm,1
2004,"Isley, Jasper, Isley",quiet storm,1
2003,Vanessa Williams,quiet storm,1
2003,Oleta Adams,quiet storm,1
2003,"Isley, Jasper, Isley",quiet storm,1
2003,Vanessa Williams,quiet storm,1
2003,Ronald Isley,quiet storm,1
1998,Vanessa Williams,quiet storm,1
1998,Vanessa Williams,quiet storm,1
1998,Vanessa Williams,quiet storm,1
1998,Vanessa Williams,quiet storm,1
1998,Vanessa Williams,quiet storm,1
1998,Vanessa Williams,quiet storm,1
1997,Ronald Isley,quiet storm,1
1996,Ronald Isley,quiet storm,1
1996,Ronald Isley,quiet storm,1
1995,Vanessa Williams,quiet storm,1
1995,Ronald Isley,quiet storm,1
1992,Vanessa Williams,quiet storm,1
1989,Oleta Adams,quiet storm,1
1982,Jennifer Holliday,quiet storm,1
2016,Ray J,r&b,1
2013,Aloe Blacc,r&b,1
2012,Estelle,r&b,1
2009,Ryan Leslie,r&b,1
2005,Ray J,r&b,1
2004,Eamon,r&b,1
1998,TQ,r&b,1
1996,Ray J,r&b,1
2008,The Flemish Radio Orchestra,radio symphony,1
2018,Sheck Wes,rap,1
2018,Flipp Dinero,rap,1
2018,A Boogie Wit da Hoodie,rap,1
2018,Trippie Redd,rap,1
2018,Trippie Redd,rap,1
2018,Trippie Redd,rap,1
2018,Trippie Redd,rap,1
2017,Moneybagg Yo,rap,1
2017,A Boogie Wit da Hoodie,rap,1
2017,A Boogie Wit da Hoodie,rap,1
2016,Ugly God,rap,1
2018,Lil Mosey,rap conscient,1
2018,Lil Mosey,rap conscient,1
2005,Rehab,rap rock,1
1998,Everlast,rap rock,1
2017,Bobby Byrd,rare groove,1
2010,Googie Rene,rare groove,1
2007,Vicki Anderson,rare groove,1
2005,Clarence Reid,rare groove,1
2001,Creative Source,rare groove,1
1995,Bobby Byrd,rare groove,1
1995,Bobby Byrd,rare groove,1
1977,Rhythm Heritage,rare groove,1
1976,Rhythm Heritage,rare groove,1
1976,Rhythm Heritage,rare groove,1
1973,Afrique,rare groove,1
1972,Dennis Coffey,rare groove,1
1969,Cold Blood,rare groove,1
1969,Clarence Reid,rare groove,1
2013,Jimmy Cliff,reggae,1
2010,Inner Circle,reggae,1
2010,Inner Circle,reggae,1
2010,Inner Circle,reggae,1
2009,Jimmy Cliff,reggae,1
2008,Ziggy Marley & The Melody Makers,reggae,1
2008,Ziggy Marley & The Melody Makers,reggae,1
2005,Damian Marley,reggae,1
1997,Inner Circle,reggae,1
1992,Big Mountain,reggae,1
1976,Bob Marley & The Wailers,reggae,1
2012,Dirty Heads,reggae fusion,1
2009,Matisyahu,reggae fusion,1
2009,Mad Lion,reggae fusion,1
2008,Michael Franti & Spearhead,reggae fusion,1
2006,Matisyahu,reggae fusion,1
2002,Diana King,reggae fusion,1
2002,Born Jamericans,reggae fusion,1
2000,UB40,reggae fusion,1
2000,UB40,reggae fusion,1
2000,UB40,reggae fusion,1
1997,Born Jamericans,reggae fusion,1
1997,Diana King,reggae fusion,1
1996,Sublime,reggae fusion,1
1995,Diana King,reggae fusion,1
1995,Patra,reggae fusion,1
1994,Andru Donalds,reggae fusion,1
1994,Rayvon,reggae fusion,1
1993,Patra,reggae fusion,1
1993,UB40,reggae fusion,1
1993,Snow,reggae fusion,1
1993,Snow,reggae fusion,1
2018,Ozuna,reggaeton,1
2018,Maluma,reggaeton,1
2017,Junior,reunion pop,1
2015,Betty Harris,rhythm and blues,1
2010,Garnet Mimms & The Enchanters,rhythm and blues,1
2007,Patti Drew,rhythm and blues,1
2007,Patti Drew,rhythm and blues,1
2007,Patti Drew,rhythm and blues,1
2004,Gary U.S. Bonds,rhythm and blues,1
2004,Gary U.S. Bonds,rhythm and blues,1
2002,Ruby And The Romantics,rhythm and blues,1
2002,Ruby And The Romantics,rhythm and blues,1
2002,Ruby And The Romantics,rhythm and blues,1
2002,Ruby And The Romantics,rhythm and blues,1
1993,Garnet Mimms & The Enchanters,rhythm and blues,1
1993,Garnet Mimms & The Enchanters,rhythm and blues,1
1967,Betty Harris,rhythm and blues,1
1963,Garnet Mimms & The Enchanters,rhythm and blues,1
1959,Wilbert Harrison,rhythm and blues,1
1990,Joan Jett & The Blackhearts,rock,1
1988,Joan Jett & The Blackhearts,rock,1
1988,Joan Jett & The Blackhearts,rock,1
1986,Joan Jett & The Blackhearts,rock,1
1983,Joan Jett & The Blackhearts,rock,1
1983,Joan Jett & The Blackhearts,rock,1
1981,Joan Jett & The Blackhearts,rock,1
1981,Joan Jett & The Blackhearts,rock,1
1981,Joan Jett & The Blackhearts,rock,1
2016,Dawn Penn,rock steady,1
2011,Millie Small,rock steady,1
2010,Millie Small,rock steady,1
1968,Desmond Dekker & The Aces,rock steady,1
2018,Elvis Presley,rock-and-roll,1
2018,Elvis Presley,rock-and-roll,1
2016,Elvis Presley,rock-and-roll,1
2016,Elvis Presley,rock-and-roll,1
2015,Elvis Presley,rock-and-roll,1
2015,Elvis Presley,rock-and-roll,1
2015,Elvis Presley,rock-and-roll,1
2013,Elvis Presley,rock-and-roll,1
2011,Bruce Channel,rock-and-roll,1
2011,Bruce Channel,rock-and-roll,1
2006,The Ventures,rock-and-roll,1
2002,Elvis Presley,rock-and-roll,1
2002,Elvis Presley,rock-and-roll,1
2002,Elvis Presley,rock-and-roll,1
1999,Stray Cats,rock-and-roll,1
1990,The Ventures,rock-and-roll,1
1990,The Ventures,rock-and-roll,1
1983,Stray Cats,rock-and-roll,1
1983,Stray Cats,rock-and-roll,1
1981,Stray Cats,rock-and-roll,1
1981,Stray Cats,rock-and-roll,1
1975,Elvis Presley,rock-and-roll,1
1975,Elvis Presley,rock-and-roll,1
1975,Elvis Presley,rock-and-roll,1
1973,Elvis Presley,rock-and-roll,1
1973,Elvis Presley,rock-and-roll,1
1973,Elvis Presley,rock-and-roll,1
1972,Elvis Presley,rock-and-roll,1
1972,Elvis Presley,rock-and-roll,1
1972,Elvis Presley,rock-and-roll,1
1970,Elvis Presley,rock-and-roll,1
1970,Elvis Presley,rock-and-roll,1
1970,Elvis Presley,rock-and-roll,1
1970,Elvis Presley,rock-and-roll,1
1969,Elvis Presley,rock-and-roll,1
1969,Elvis Presley,rock-and-roll,1
1969,Elvis Presley,rock-and-roll,1
1969,The Ventures,rock-and-roll,1
1969,The Ventures,rock-and-roll,1
1968,Elvis Presley,rock-and-roll,1
1968,Elvis Presley,rock-and-roll,1
1968,Elvis Presley,rock-and-roll,1
1968,Elvis Presley,rock-and-roll,1
1967,Elvis Presley,rock-and-roll,1
1967,Elvis Presley,rock-and-roll,1
1967,Elvis Presley,rock-and-roll,1
1967,Elvis Presley,rock-and-roll,1
1966,Elvis Presley,rock-and-roll,1
1966,Elvis Presley,rock-and-roll,1
1966,Elvis Presley,rock-and-roll,1
1965,Elvis Presley,rock-and-roll,1
1965,Elvis Presley,rock-and-roll,1
1964,The Ventures,rock-and-roll,1
1964,Elvis Presley,rock-and-roll,1
1962,Elvis Presley,rock-and-roll,1
1962,Elvis Presley,rock-and-roll,1
1962,Elvis Presley,rock-and-roll,1
1962,Elvis Presley,rock-and-roll,1
1961,Elvis Presley,rock-and-roll,1
1960,Elvis Presley,rock-and-roll,1
1960,Elvis Presley,rock-and-roll,1
2014,Camilo Orozco,romantico,1
1993,Los Lobos,roots rock,1
1987,Los Lobos,roots rock,1
1984,Los Lobos,roots rock,1
2012,Dominik Hauser,scorecore,1
2016,Jill Jackson,scottish americana,1
1999,Love & Money,scottish new wave,1
1996,Belle Epoque,screamo punk,1
2014,Michel Teló,sertanejo,1
2012,Paula Fernandes,sertanejo,1
2007,Amina,shaabi,1
2013,Samantha Barks,show tunes,1
2005,Danny O'Keefe,singer-songwriter,1
2012,Twinkle Twinkle Little Rock Star,sleep,1
2012,Twinkle Twinkle Little Rock Star,sleep,1
2009,Twinkle Twinkle Little Rock Star,sleep,1
2009,Twinkle Twinkle Little Rock Star,sleep,1
2016,Eric Marienthal,smooth jazz,1
2013,Norman Brown,smooth jazz,1
2012,Kenny G,smooth jazz,1
2011,Jonathan Butler,smooth jazz,1
2010,Kenny G,smooth jazz,1
2004,Basia,smooth jazz,1
2001,Candy Dulfer,smooth jazz,1
1997,Kenny G,smooth jazz,1
1996,Paul Hardcastle,smooth jazz,1
1996,Kenny G,smooth jazz,1
1992,Brenda Russell,smooth jazz,1
1992,Brenda Russell,smooth jazz,1
1992,Kenny G,smooth jazz,1
1990,Basia,smooth jazz,1
1987,Basia,smooth jazz,1
1987,Kenny G,smooth jazz,1
1986,Kenny G,smooth jazz,1
1986,Kenny G,smooth jazz,1
1986,Kenny G,smooth jazz,1
1986,Kenny G,smooth jazz,1
1986,Kenny G,smooth jazz,1
1985,Paul Hardcastle,smooth jazz,1
2004,Kevin Lyttle,soca,1
2019,England Dan & John Ford Coley,soft rock,1
2018,Rupert Holmes,soft rock,1
2018,England Dan & John Ford Coley,soft rock,1
2017,Starbuck,soft rock,1
2017,Starbuck,soft rock,1
2015,King Harvest,soft rock,1
2014,Bertie Higgins,soft rock,1
2014,Mary MacGregor,soft rock,1
2014,Mary MacGregor,soft rock,1
2014,Walter Egan,soft rock,1
2014,Mary MacGregor,soft rock,1
2014,Mary MacGregor,soft rock,1
2012,Benny Mardones,soft rock,1
2011,Walter Egan,soft rock,1
2010,Mary MacGregor,soft rock,1
2007,Rupert Holmes,soft rock,1
2007,Player,soft rock,1
2007,King Harvest,soft rock,1
2006,Bill Medley,soft rock,1
2006,Bill Medley,soft rock,1
2001,Randy Meisner,soft rock,1
1999,Marty Balin,soft rock,1
1998,Player,soft rock,1
1998,Player,soft rock,1
1997,Jon Secada,soft rock,1
1994,Jon Secada,soft rock,1
1994,Jon Secada,soft rock,1
1994,Jon Secada,soft rock,1
1993,Daryl Hall,soft rock,1
1992,Jon Secada,soft rock,1
1992,Jon Secada,soft rock,1
1992,Jon Secada,soft rock,1
1992,Jon Secada,soft rock,1
1990,Glenn Medeiros,soft rock,1
1989,Glenn Medeiros,soft rock,1
1987,Glenn Medeiros,soft rock,1
1987,Glenn Medeiros,soft rock,1
1986,Daryl Hall,soft rock,1
1986,Daryl Hall,soft rock,1
1986,Daryl Hall,soft rock,1
1982,Bertie Higgins,soft rock,1
1981,Marty Balin,soft rock,1
1981,Marty Balin,soft rock,1
1981,Joey Scarbury,soft rock,1
1981,Randy Meisner,soft rock,1
1981,Joey Scarbury,soft rock,1
1981,Randy VanWarmer,soft rock,1
1980,Randy VanWarmer,soft rock,1
1980,Player,soft rock,1
1979,Randy VanWarmer,soft rock,1
1979,Rex Smith,soft rock,1
1978,Player,soft rock,1
1978,Rupert Holmes,soft rock,1
1977,Player,soft rock,1
1977,Dean Friedman,soft rock,1
1977,Walter Egan,soft rock,1
1976,Starbuck,soft rock,1
1976,Starland Vocal Band,soft rock,1
1976,Starland Vocal Band,soft rock,1
1976,Starland Vocal Band,soft rock,1
1973,Looking Glass,soft rock,1
1972,Looking Glass,soft rock,1
2013,Bonnie and the Treasures,song poem,1
2008,Jimmy Hughes,soul,1
2008,Jimmy Hughes,soul,1
2008,Jimmy Hughes,soul,1
2008,Jimmy Hughes,soul,1
1985,Jean Knight,soul,1
1971,Jean Knight,soul,1
1971,Jean Knight,soul,1
2010,Little Johnny Taylor,soul blues,1
2006,Little Johnny Taylor,soul blues,1
2016,Ramsey Lewis Trio,soul jazz,1
2016,Ramsey Lewis Trio,soul jazz,1
2016,Ramsey Lewis Trio,soul jazz,1
2016,Ramsey Lewis Trio,soul jazz,1
2015,Ramsey Lewis Trio,soul jazz,1
2005,Young-Holt Unlimited,soul jazz,1
1999,John Williams,soundtrack,1
2001,Heartsfield,southern rock,1
1981,Rossington Collins Band,southern rock,1
1977,Sea Level,southern rock,1
2013,Arthur Alexander,southern soul,1
2008,Peggy Scott-Adams,southern soul,1
2006,Howard Tate,southern soul,1
2002,J. Blackfoot,southern soul,1
1998,Freddie Scott,southern soul,1
1998,Freddie Scott,southern soul,1
1973,Paul Kelly,southern soul,1
1973,Frederick Knight,southern soul,1
1972,"Oscar Toney, Jr.",southern soul,1
1972,"Oscar Toney, Jr.",southern soul,1
1972,"Oscar Toney, Jr.",southern soul,1
1972,"Oscar Toney, Jr.",southern soul,1
1969,Howard Tate,southern soul,1
1967,Freddie Scott,southern soul,1
1967,Toussaint McCall,southern soul,1
1967,Toussaint McCall,southern soul,1
2011,Earl Grant,space age pop,1
1990,Billy Strange,space age pop,1
1964,Billy Strange,space age pop,1
1964,Santo & Johnny,space age pop,1
1999,Pop Tops,spanish invasion,1
1999,Pop Tops,spanish invasion,1
2008,Steel Drum Island,steelpan,1
2017,Tom Northcott,sunshine pop,1
2014,The Addrisi Brothers,sunshine pop,1
2012,The Sunshine Company,sunshine pop,1
2011,The Love Generation,sunshine pop,1
2011,The Sunrays,sunshine pop,1
2011,The Sunrays,sunshine pop,1
2011,The Sunrays,sunshine pop,1
2011,The Tradewinds,sunshine pop,1
2008,Sagittarius,sunshine pop,1
2008,The Parade,sunshine pop,1
2005,"Dino, Desi & Billy",sunshine pop,1
2005,"Dino, Desi & Billy",sunshine pop,1
2005,"Dino, Desi & Billy",sunshine pop,1
2005,Eternity's Children,sunshine pop,1
2003,The Neon Philharmonic,sunshine pop,1
2003,The Neon Philharmonic,sunshine pop,1
2002,Cryan' Shames,sunshine pop,1
2002,Cryan' Shames,sunshine pop,1
1997,Sagittarius,sunshine pop,1
1992,Cryan' Shames,sunshine pop,1
1992,Cryan' Shames,sunshine pop,1
1972,The Addrisi Brothers,sunshine pop,1
1972,The Addrisi Brothers,sunshine pop,1
1969,Peppermint Rainbow,sunshine pop,1
1969,Peppermint Rainbow,sunshine pop,1
1967,The Yellow Balloon,sunshine pop,1
1967,The Tradewinds,sunshine pop,1
2011,The Rip Chords,surf music,1
2009,The Pyramids,surf music,1
2005,The Surfaris,surf music,1
2005,The Marketts,surf music,1
1996,The Rip Chords,surf music,1
1964,The Marketts,surf music,1
1962,The Rip Chords,surf music,1
2019,Dale & Grace,swamp pop,1
2018,Big Al and the Heavyweights,swamp pop,1
2010,Dale & Grace,swamp pop,1
1995,Tommy McLain,swamp pop,1
1995,Dale & Grace,swamp pop,1
1974,Billy Swan,swamp pop,1
1974,Billy Swan,swamp pop,1
1974,Billy Swan,swamp pop,1
2005,Caesars,swedish alternative rock,1
1980,The Kingbees,swedish rockabilly,1
2018,Re-Flex,synthpop,1
1989,Figures On A Beach,synthpop,1
2016,Nick Fradiani,talent show,1
2016,Jacob Sartorius,teen pop,1
2016,Jacob Sartorius,teen pop,1
